,nro_ticket,codigo,cupon,unidades,precio,fecha,hora_venta,cantidad_cupon,
16709,155417,430181,0,1,8900,2017-09-08,00:00:00.000,1921,1
16710,155417,424361,0,1,21800,2017-09-08,00:00:00.000,1921,1
16711,155417,8002,0,1,3750,2017-09-08,00:00:00.000,1921,1
16712,155417,9025,0,0,6500,2017-09-08,00:00:00.000,1921,1
16713,155417,90518,0,3,6000,2017-09-08,00:00:00.000,1921,1
16714,155417,9030,0,1,8700,2017-09-08,00:00:00.000,1921,1
16715,155417,98276,0,1,5000,2017-09-08,00:00:00.000,1921,1
16716,155418,434559,0,3,2350,2017-09-08,00:00:00.000,1924,1
16717,155418,220094,0,1,8800,2017-09-08,00:00:00.000,1924,1
16718,155418,468595,0,2,17500,2017-09-08,00:00:00.000,1924,1
16719,155418,700868,0,1,4000,2017-09-08,00:00:00.000,1924,1
16720,155418,909070,0,2,4900,2017-09-08,00:00:00.000,1924,1
16721,155418,606076,0,1,6500,2017-09-08,00:00:00.000,1924,1
16722,155418,9910069,0,1,6750,2017-09-08,00:00:00.000,1924,1
16723,155418,991773,0,1,7700,2017-09-08,00:00:00.000,1924,1
16724,155418,991889,0,1,4000,2017-09-08,00:00:00.000,1924,1
16725,155418,90409,0,2,1950,2017-09-08,00:00:00.000,1924,1
16726,155418,75468,0,1,49450,2017-09-08,00:00:00.000,1924,2
16727,155418,9021,0,3,3000,2017-09-08,00:00:00.000,1924,1
16728,155418,76984,0,1,4900,2017-09-08,00:00:00.000,1924,1
16729,155418,70866,0,0,26650,2017-09-08,00:00:00.000,1924,1
16730,155418,22006633,0,2,8900,2017-09-08,00:00:00.000,1924,1
16731,155418,430181,0,1,8900,2017-09-08,00:00:00.000,1924,1
16732,155418,44130,0,1,27500,2017-09-08,00:00:00.000,1924,1
16733,155418,410213,0,1,14500,2017-09-08,00:00:00.000,1924,1
16734,155418,442747,0,1,1500,2017-09-08,00:00:00.000,1924,1
16735,155418,443569,0,1,4800,2017-09-08,00:00:00.000,1924,1
16736,155418,443568,0,1,5700,2017-09-08,00:00:00.000,1924,1
16737,155418,443567,0,2,4800,2017-09-08,00:00:00.000,1924,2
16738,155418,90309,0,4,6200,2017-09-08,00:00:00.000,1924,1
16739,155418,90003,0,2,4950,2017-09-08,00:00:00.000,1924,1
16740,155418,524145,0,1,11450,2017-09-08,00:00:00.000,1924,1
16741,155418,77968,0,2,17400,2017-09-08,00:00:00.000,1924,2
16742,155418,44911,0,3,5300,2017-09-08,00:00:00.000,1924,2
16743,155418,9950805,0,7,1850,2017-09-08,00:00:00.000,1924,1
16744,155418,418805,0,1,10400,2017-09-08,00:00:00.000,1924,1
16745,155418,9065841,0,1,23850,2017-09-08,00:00:00.000,1924,1
16746,155418,423618,0,1,25400,2017-09-08,00:00:00.000,1924,1
16747,155418,443327,0,1,10500,2017-09-08,00:00:00.000,1924,1
16748,155418,424379,0,1,15000,2017-09-08,00:00:00.000,1924,1
16749,155418,44740,0,7,3000,2017-09-08,00:00:00.000,1924,1
16750,155419,80123,0,1,8950,2017-09-08,00:00:00.000,1929,1
16751,155419,784839,0,1,9900,2017-09-08,00:00:00.000,1929,1
16752,155419,9043,0,1,9950,2017-09-08,00:00:00.000,1929,1
16753,155419,90310121,0,1,7900,2017-09-08,00:00:00.000,1929,1
16754,155419,9013,0,0,9750,2017-09-08,00:00:00.000,1929,1
16755,155419,90409,0,2,1950,2017-09-08,00:00:00.000,1929,1
16756,155419,8002,0,1,3750,2017-09-08,00:00:00.000,1929,1
16757,155420,4105955,0,1,23600,2017-09-08,00:00:00.000,1929,1
16758,155420,972126,0,1,11900,2017-09-08,00:00:00.000,1929,1
16759,155420,990286,0,1,4000,2017-09-08,00:00:00.000,1929,1
16760,155420,9063832,0,1,4750,2017-09-08,00:00:00.000,1929,1
16761,155420,992638,0,1,1300,2017-09-08,00:00:00.000,1929,1
16762,155420,998230,0,1,10950,2017-09-08,00:00:00.000,1929,1
16763,155420,5000103,0,1,10250,2017-09-08,00:00:00.000,1929,1
16764,155420,419279,0,1,12000,2017-09-08,00:00:00.000,1929,1
16765,155420,9928538,0,1,21550,2017-09-08,00:00:00.000,1929,1
16766,155420,9901135,0,1,7800,2017-09-08,00:00:00.000,1929,1
16767,155421,9064609,0,1,2000,2017-09-08,00:00:00.000,1931,1
16768,155421,801470,0,0,25000,2017-09-08,00:00:00.000,1931,1
16769,155421,8014,0,0,18450,2017-09-08,00:00:00.000,1931,1
16770,155421,9063287,0,4,13500,2017-09-08,00:00:00.000,1931,1
16771,155421,430181,0,1,8900,2017-09-08,00:00:00.000,1931,1
16772,155421,80456,0,1,4950,2017-09-08,00:00:00.000,1931,1
16773,155421,9066027,0,1,2950,2017-09-08,00:00:00.000,1931,1
16774,155421,22405,0,1,3000,2017-09-08,00:00:00.000,1931,1
16775,155421,900479,0,1,11000,2017-09-08,00:00:00.000,1931,1
16776,155421,430813,0,1,3500,2017-09-08,00:00:00.000,1931,1
16777,155422,91790,0,0,31050,2017-09-08,00:00:00.000,1933,1
16778,155422,74451,0,1,33950,2017-09-08,00:00:00.000,1933,1
16779,155422,707082,0,1,24100,2017-09-08,00:00:00.000,1933,1
16780,155422,70552,0,1,26650,2017-09-08,00:00:00.000,1933,1
16781,155422,74450,0,1,36950,2017-09-08,00:00:00.000,1933,1
16782,155422,87484,0,1,43400,2017-09-08,00:00:00.000,1933,1
16783,155422,90542,0,1,29950,2017-09-08,00:00:00.000,1933,1
16784,155422,8002,0,1,3750,2017-09-08,00:00:00.000,1933,1
16785,155422,80841,0,2,10950,2017-09-08,00:00:00.000,1933,4
16786,155423,954121,0,1,10500,2017-09-08,00:00:00.000,1936,1
16787,155423,70219,0,2,21950,2017-09-08,00:00:00.000,1936,2
16788,155423,10085,0,1,2850,2017-09-08,00:00:00.000,1936,1
16789,155423,8002,0,2,3750,2017-09-08,00:00:00.000,1936,1
16790,155423,70382,0,3,18700,2017-09-08,00:00:00.000,1936,1
16791,155424,9984066,0,1,2000,2017-09-08,00:00:00.000,1942,1
16792,155424,70103,0,1,14950,2017-09-08,00:00:00.000,1942,1
16793,155424,80980,0,0,8950,2017-09-08,00:00:00.000,1942,1
16794,155424,11126,0,1,7950,2017-09-08,00:00:00.000,1942,1
16795,155424,8002,0,1,3750,2017-09-08,00:00:00.000,1942,1
16796,155424,995094,0,5,4000,2017-09-08,00:00:00.000,1942,1
16797,155424,9913033,0,1,2700,2017-09-08,00:00:00.000,1942,1
16798,155424,126339,0,2,3550,2017-09-08,00:00:00.000,1942,1
16799,155425,9083,0,1,2100,2017-09-08,00:00:00.000,1942,1
16800,155425,72796,0,4,5100,2017-09-08,00:00:00.000,1942,1
16801,155425,7040,0,5,2450,2017-09-08,00:00:00.000,1942,1
16802,155426,8013,0,1,2950,2017-09-08,00:00:00.000,1945,1
16803,155427,9929651,0,1,3500,2017-09-08,00:00:00.000,1946,1
16804,155427,99287,0,1,3500,2017-09-08,00:00:00.000,1946,1
16805,155427,7044,0,1,30950,2017-09-08,00:00:00.000,1946,1
16806,155427,7046,0,1,20950,2017-09-08,00:00:00.000,1946,1
16807,155427,8091,0,0,3750,2017-09-08,00:00:00.000,1946,1
16808,155427,86483,0,1,26950,2017-09-08,00:00:00.000,1946,1
16809,155427,80841,0,1,10950,2017-09-08,00:00:00.000,1946,1
16810,155427,9919418,0,1,4550,2017-09-08,00:00:00.000,1946,1
16811,155427,81741,0,0,24950,2017-09-08,00:00:00.000,1946,1
16812,155427,80978,0,0,19850,2017-09-08,00:00:00.000,1946,1
16813,155427,8137,0,0,37900,2017-09-08,00:00:00.000,1946,1
16814,155427,8047,0,0,35950,2017-09-08,00:00:00.000,1946,1
16815,155428,472717,0,1,9800,2017-09-08,00:00:00.000,1947,1
16816,155428,426579,0,2,12000,2017-09-08,00:00:00.000,1947,1
16817,155428,80918,0,0,27950,2017-09-08,00:00:00.000,1947,1
16818,155428,80759,0,0,35950,2017-09-08,00:00:00.000,1947,1
16819,155428,80294,0,1,19950,2017-09-08,00:00:00.000,1947,1
16820,155429,445630,0,1,2950,2017-09-08,00:00:00.000,1949,1
16821,155429,5251009,0,1,3450,2017-09-08,00:00:00.000,1949,1
16822,155429,483378,0,1,4100,2017-09-08,00:00:00.000,1949,1
16823,155429,945892,0,1,3400,2017-09-08,00:00:00.000,1949,1
16824,155429,90175,0,0,3500,2017-09-08,00:00:00.000,1949,1
16825,155429,90409,0,1,1950,2017-09-08,00:00:00.000,1949,1
16826,155429,90105,0,1,4900,2017-09-08,00:00:00.000,1949,1
16827,155429,70852,0,0,20650,2017-09-08,00:00:00.000,1949,1
16828,155429,74433,0,0,32950,2017-09-08,00:00:00.000,1949,1
16829,155429,7879998,0,1,2000,2017-09-08,00:00:00.000,1949,1
16830,155429,8002,0,0,3750,2017-09-08,00:00:00.000,1949,1
16831,155429,1583,0,1,3800,2017-09-08,00:00:00.000,1949,1
16832,155429,75891,0,1,5750,2017-09-08,00:00:00.000,1949,1
16833,155429,456678,0,1,18450,2017-09-08,00:00:00.000,1949,1
16834,155429,99668,0,2,1850,2017-09-08,00:00:00.000,1949,1
16835,155429,9990395,0,1,5900,2017-09-08,00:00:00.000,1949,1
16836,155429,436055,0,1,2950,2017-09-08,00:00:00.000,1949,1
16837,155430,30007,0,1,3950,2017-09-08,00:00:00.000,1952,1
16838,155430,259616,0,1,5350,2017-09-08,00:00:00.000,1952,1
16839,155430,430947,0,2,2900,2017-09-08,00:00:00.000,1952,1
16840,155430,23155,0,1,8300,2017-09-08,00:00:00.000,1952,1
16841,155430,9912267,0,1,10350,2017-09-08,00:00:00.000,1952,1
16842,155430,8008,0,1,3950,2017-09-08,00:00:00.000,1952,1
16843,155430,9990768,0,1,23600,2017-09-08,00:00:00.000,1952,1
16844,155431,84080,0,1,9800,2017-09-08,00:00:00.000,1953,1
16845,155431,710027,0,1,27450,2017-09-08,00:00:00.000,1953,1
16846,155431,71049,0,1,36950,2017-09-08,00:00:00.000,1953,1
16847,155431,71248,0,1,49250,2017-09-08,00:00:00.000,1953,1
16848,155431,70337,0,4,22950,2017-09-08,00:00:00.000,1953,1
16849,155431,222671,0,1,14000,2017-09-08,00:00:00.000,1953,1
16850,155432,9008,0,1,3950,2017-09-08,00:00:00.000,1957,1
16851,155432,8008,0,1,3950,2017-09-08,00:00:00.000,1957,1
16852,155432,90175,0,1,3500,2017-09-08,00:00:00.000,1957,1
16853,155432,991163,0,1,4600,2017-09-08,00:00:00.000,1957,1
16854,155432,74433,0,0,32950,2017-09-08,00:00:00.000,1957,1
16855,155433,15646547,0,1,3100,2017-09-08,00:00:00.000,1958,1
16856,155433,464657,0,1,1950,2017-09-08,00:00:00.000,1958,1
16857,155433,80349,0,1,2500,2017-09-08,00:00:00.000,1958,1
16858,155434,90241,0,2,5750,2017-09-08,00:00:00.000,1959,1
16859,155434,99300900,0,1,9800,2017-09-08,00:00:00.000,1959,1
16860,155434,8002,0,1,3750,2017-09-08,00:00:00.000,1959,1
16861,155434,90542,0,1,29950,2017-09-08,00:00:00.000,1959,1
16862,155434,502525,0,1,4400,2017-09-08,00:00:00.000,1959,1
16863,155435,8002,0,1,3750,2017-09-08,00:00:00.000,2002,1
16864,155435,464325,0,1,39750,2017-09-08,00:00:00.000,2002,1
16865,155435,441318,0,1,3000,2017-09-08,00:00:00.000,2002,1
16866,155436,9061,0,1,29600,2017-09-08,00:00:00.000,2003,2
16867,155436,78516,0,1,4104,2017-09-08,00:00:00.000,2003,1
16868,155436,438950,0,2,11200,2017-09-08,00:00:00.000,2003,1
16869,155436,47879,0,2,5050,2017-09-08,00:00:00.000,2003,1
16870,155436,991773,0,1,7700,2017-09-08,00:00:00.000,2003,1
16871,155436,9927129,0,1,2250,2017-09-08,00:00:00.000,2003,1
16872,155436,9912989,0,1,10500,2017-09-08,00:00:00.000,2003,1
16873,155436,1608,0,1,13700,2017-09-08,00:00:00.000,2003,1
16874,155436,99288,0,1,6300,2017-09-08,00:00:00.000,2003,1
16875,155436,99666,0,1,7400,2017-09-08,00:00:00.000,2003,1
16876,155436,9990730,0,1,16900,2017-09-08,00:00:00.000,2003,1
16877,155436,9923806,0,1,4200,2017-09-08,00:00:00.000,2003,1
16878,155436,8002,0,1,3750,2017-09-08,00:00:00.000,2003,1
16879,155436,225142,0,1,9850,2017-09-08,00:00:00.000,2003,1
16880,155436,97870,0,1,36000,2017-09-08,00:00:00.000,2003,1
16881,155436,437007,0,1,24150,2017-09-08,00:00:00.000,2003,1
16882,155436,437000,0,1,24150,2017-09-08,00:00:00.000,2003,1
16883,155436,442,0,4,200,2017-09-08,00:00:00.000,2003,1
16884,155436,479614,0,1,25300,2017-09-08,00:00:00.000,2003,1
16885,155436,777964,0,4,4500,2017-09-08,00:00:00.000,2003,1
16886,155436,620662,0,1,3900,2017-09-08,00:00:00.000,2003,1
16887,155436,620663,0,1,3900,2017-09-08,00:00:00.000,2003,1
16888,155436,991164,0,1,9100,2017-09-08,00:00:00.000,2003,1
16889,155436,9923078,0,1,9850,2017-09-08,00:00:00.000,2003,1
16890,155436,418412,0,1,18900,2017-09-08,00:00:00.000,2003,1
16891,155436,9079,0,2,6500,2017-09-08,00:00:00.000,2003,1
16892,155436,9028,0,1,10950,2017-09-08,00:00:00.000,2003,1
16893,155436,90099,0,0,23400,2017-09-08,00:00:00.000,2003,1
16894,155436,9091,0,1,3200,2017-09-08,00:00:00.000,2003,1
16895,155436,9030,0,1,8700,2017-09-08,00:00:00.000,2003,1
16896,155436,9025,0,0,6500,2017-09-08,00:00:00.000,2003,1
16897,155436,9013,0,1,9750,2017-09-08,00:00:00.000,2003,1
16898,155436,9008,0,1,3950,2017-09-08,00:00:00.000,2003,1
16899,155436,90916,0,1,6950,2017-09-08,00:00:00.000,2003,1
16900,155436,90008,0,1,4300,2017-09-08,00:00:00.000,2003,1
16901,155436,9023,0,2,3200,2017-09-08,00:00:00.000,2003,1
16902,155436,90003,0,1,4950,2017-09-08,00:00:00.000,2003,1
16903,155436,9009,0,1,4500,2017-09-08,00:00:00.000,2003,1
16904,155436,9914927,0,1,4450,2017-09-08,00:00:00.000,2003,1
16905,155436,125694,0,2,9950,2017-09-08,00:00:00.000,2003,2
16906,155436,9940514,0,1,5200,2017-09-08,00:00:00.000,2003,1
16907,155436,461345,0,2,4350,2017-09-08,00:00:00.000,2003,1
16908,155436,70501,0,1,35500,2017-09-08,00:00:00.000,2003,1
16909,155436,200107,0,1,5200,2017-09-08,00:00:00.000,2003,1
16910,155436,90206,0,1,6300,2017-09-08,00:00:00.000,2003,1
16911,155436,9074,0,1,18200,2017-09-08,00:00:00.000,2003,1
16912,155436,90152,0,1,10950,2017-09-08,00:00:00.000,2003,1
16913,155436,9011,0,1,5200,2017-09-08,00:00:00.000,2003,1
16914,155437,8002,0,0,3750,2017-09-08,00:00:00.000,2013,1
16915,155437,9929759,0,1,2050,2017-09-08,00:00:00.000,2013,1
16916,155437,9079,0,1,6500,2017-09-08,00:00:00.000,2013,1
16917,155437,43723,0,1,1250,2017-09-08,00:00:00.000,2013,1
16918,155437,9013,0,0,9750,2017-09-08,00:00:00.000,2013,1
16919,155437,23571,0,0,8600,2017-09-08,00:00:00.000,2013,1
16920,155437,70774,0,0,30100,2017-09-08,00:00:00.000,2013,1
16921,155437,23513,0,1,4900,2017-09-08,00:00:00.000,2013,1
16922,155437,482984,0,1,3600,2017-09-08,00:00:00.000,2013,1
16923,155437,70344,0,1,27950,2017-09-08,00:00:00.000,2013,1
16924,155438,9008,0,1,3950,2017-09-08,00:00:00.000,2017,1
16925,155438,9079,0,2,6500,2017-09-08,00:00:00.000,2017,1
16926,155438,9044,0,0,9950,2017-09-08,00:00:00.000,2017,1
16927,155438,9009,0,1,4500,2017-09-08,00:00:00.000,2017,1
16928,155438,2552,0,1,3000,2017-09-08,00:00:00.000,2017,1
16929,155438,9023,0,1,3200,2017-09-08,00:00:00.000,2017,1
16930,155438,9091,0,1,3200,2017-09-08,00:00:00.000,2017,1
16931,155438,9047,0,2,3950,2017-09-08,00:00:00.000,2017,1
16932,155438,9011,0,1,5200,2017-09-08,00:00:00.000,2017,1
16933,155438,9013,0,1,9750,2017-09-08,00:00:00.000,2017,2
16934,155438,9025,0,1,6500,2017-09-08,00:00:00.000,2017,2
16935,155438,90159,0,1,7800,2017-09-08,00:00:00.000,2017,1
16936,155438,90409,0,2,1950,2017-09-08,00:00:00.000,2017,1
16937,155439,72790,0,0,13200,2017-09-08,00:00:00.000,2020,1
16938,155439,71063,0,2,26950,2017-09-08,00:00:00.000,2020,1
16939,155439,995785,0,2,19850,2017-09-08,00:00:00.000,2020,1
16940,155439,40050,0,1,14400,2017-09-08,00:00:00.000,2020,1
16941,155439,28724,0,1,21350,2017-09-08,00:00:00.000,2020,1
16942,155440,424210,0,3,4900,2017-09-08,00:00:00.000,2022,1
16943,155440,480202,0,1,18500,2017-09-08,00:00:00.000,2022,1
16944,155440,70501,0,0,35500,2017-09-08,00:00:00.000,2022,1
16945,155440,70559,0,0,47250,2017-09-08,00:00:00.000,2022,1
16946,155440,9011,0,1,5200,2017-09-08,00:00:00.000,2022,1
16947,155441,437709,0,1,9900,2017-09-08,00:00:00.000,2023,1
16948,155441,9902176,0,1,10900,2017-09-08,00:00:00.000,2023,1
16949,155442,22005563,0,1,29500,2017-09-08,00:00:00.000,2037,1
16950,155442,120623,0,2,15300,2017-09-08,00:00:00.000,2037,1
16951,155442,70513,0,2,13200,2017-09-08,00:00:00.000,2037,1
16952,155442,15132,0,1,5900,2017-09-08,00:00:00.000,2037,1
16953,155442,9906838,0,1,8000,2017-09-08,00:00:00.000,2037,1
16954,155442,415860,0,1,8300,2017-09-08,00:00:00.000,2037,1
16955,155442,972124,0,1,3250,2017-09-08,00:00:00.000,2037,1
16956,155442,8011,0,1,4750,2017-09-08,00:00:00.000,2037,1
16957,155442,7045,0,1,26850,2017-09-08,00:00:00.000,2037,1
16958,155442,441671,0,1,2200,2017-09-08,00:00:00.000,2037,1
16959,155442,70382,0,1,18700,2017-09-08,00:00:00.000,2037,1
16960,155442,9920287,0,1,17500,2017-09-08,00:00:00.000,2037,1
16961,155442,434868,0,1,4900,2017-09-08,00:00:00.000,2037,1
16962,155442,160071,0,1,2850,2017-09-08,00:00:00.000,2037,1
16963,155442,781017,0,1,2850,2017-09-08,00:00:00.000,2037,1
16964,155442,425978,0,1,2850,2017-09-08,00:00:00.000,2037,1
16965,155442,9581,0,1,2850,2017-09-08,00:00:00.000,2037,1
16966,155442,9915050,0,1,900,2017-09-08,00:00:00.000,2037,1
16967,155443,90518,0,2,6000,2017-09-08,00:00:00.000,2041,1
16968,155443,437343,0,6,1500,2017-09-08,00:00:00.000,2041,1
16969,155443,555202,0,1,13300,2017-09-08,00:00:00.000,2041,1
16970,155443,47878,0,2,5050,2017-09-08,00:00:00.000,2041,1
16971,155443,430921,0,1,12000,2017-09-08,00:00:00.000,2041,1
16972,155443,440987,0,3,2300,2017-09-08,00:00:00.000,2041,3
16973,155443,4382,0,2,5050,2017-09-08,00:00:00.000,2041,1
16974,155443,70183,0,1,18750,2017-09-08,00:00:00.000,2041,1
16975,155443,90386,0,3,4700,2017-09-08,00:00:00.000,2041,1
16976,155443,424359,0,1,22700,2017-09-08,00:00:00.000,2041,1
16977,155443,419398,0,1,38000,2017-09-08,00:00:00.000,2041,1
16978,155443,415860,0,1,8300,2017-09-08,00:00:00.000,2041,1
16979,155443,521660,0,1,8300,2017-09-08,00:00:00.000,2041,1
16980,155443,440815,0,1,14000,2017-09-08,00:00:00.000,2041,1
16981,155443,443439,0,1,18750,2017-09-08,00:00:00.000,2041,1
16982,155443,444735,0,1,7500,2017-09-08,00:00:00.000,2041,1
16983,155443,42976,0,2,2400,2017-09-08,00:00:00.000,2041,1
16984,155443,442,0,5,200,2017-09-08,00:00:00.000,2041,2
16985,155443,220431,0,1,9100,2017-09-08,00:00:00.000,2041,1
16986,155443,9904269,0,1,6450,2017-09-08,00:00:00.000,2041,1
16987,155443,200107,0,1,5200,2017-09-08,00:00:00.000,2041,1
16988,155443,71896,0,1,32400,2017-09-08,00:00:00.000,2041,1
16989,155443,95174,0,1,25500,2017-09-08,00:00:00.000,2041,2
16990,155443,72224,0,0,64600,2017-09-08,00:00:00.000,2041,1
16991,155443,70500,0,1,35500,2017-09-08,00:00:00.000,2041,2
16992,155443,70774,0,1,30100,2017-09-08,00:00:00.000,2041,2
16993,155443,700724,0,1,16100,2017-09-08,00:00:00.000,2041,1
16994,155443,47902,0,1,9500,2017-09-08,00:00:00.000,2041,1
16995,155443,9940514,0,1,5200,2017-09-08,00:00:00.000,2041,1
16996,155443,70514,0,2,12850,2017-09-08,00:00:00.000,2041,1
16997,155443,98283,0,1,4000,2017-09-08,00:00:00.000,2041,1
16998,155443,8093,0,3,2750,2017-09-08,00:00:00.000,2041,1
16999,155443,259615,0,24,5350,2017-09-08,00:00:00.000,2041,1
17000,155443,70554,0,1,26100,2017-09-08,00:00:00.000,2041,1
17001,155443,90267,0,1,21500,2017-09-08,00:00:00.000,2041,1
17002,155443,71056,0,3,18950,2017-09-08,00:00:00.000,2041,3
17003,155443,74433,0,2,32950,2017-09-08,00:00:00.000,2041,5
17004,155443,74436,0,3,17950,2017-09-08,00:00:00.000,2041,3
17005,155444,72762,0,1,5550,2017-09-08,00:00:00.000,2047,1
17006,155444,425216,0,2,2200,2017-09-08,00:00:00.000,2047,2
17007,155444,225645,0,1,5200,2017-09-08,00:00:00.000,2047,1
17008,155444,72759,0,1,5600,2017-09-08,00:00:00.000,2047,1
17009,155444,4854,0,1,3850,2017-09-08,00:00:00.000,2047,1
17010,155444,2222418,0,1,5500,2017-09-08,00:00:00.000,2047,1
17011,155445,90542,0,1,29950,2017-09-08,00:00:00.000,2048,1
17012,155445,779211,0,1,7900,2017-09-08,00:00:00.000,2048,1
17013,155446,956356,0,1,4200,2017-09-08,00:00:00.000,2050,1
17014,155446,8091,0,2,3750,2017-09-08,00:00:00.000,2050,1
17015,155446,8008,0,1,3950,2017-09-08,00:00:00.000,2050,1
17016,155446,483378,0,1,4100,2017-09-08,00:00:00.000,2050,1
17017,155446,259616,0,1,5350,2017-09-08,00:00:00.000,2050,1
17018,155446,7042,0,2,19950,2017-09-08,00:00:00.000,2050,1
17019,155446,80866,0,1,27950,2017-09-08,00:00:00.000,2050,2
17020,155446,22009633,0,1,24300,2017-09-08,00:00:00.000,2050,1
17021,155447,70527,0,1,20600,2017-09-08,00:00:00.000,2051,1
17022,155447,9011,0,1,5200,2017-09-08,00:00:00.000,2051,1
17023,155447,44910,0,1,5300,2017-09-08,00:00:00.000,2051,1
17024,155447,9013,0,1,9750,2017-09-08,00:00:00.000,2051,1
17025,155447,9981261,0,1,3100,2017-09-08,00:00:00.000,2051,1
17026,155447,7046,0,3,20950,2017-09-08,00:00:00.000,2051,1
17027,155447,99852,0,1,4900,2017-09-08,00:00:00.000,2051,1
17028,155447,9902670,0,1,4950,2017-09-08,00:00:00.000,2051,1
17029,155447,9008,0,2,3950,2017-09-08,00:00:00.000,2051,1
17030,155447,42432,0,7,750,2017-09-08,00:00:00.000,2051,1
17031,155447,97569,0,1,36500,2017-09-08,00:00:00.000,2051,2
17032,155447,93670,0,1,8300,2017-09-08,00:00:00.000,2051,1
17033,155447,438758,0,1,2150,2017-09-08,00:00:00.000,2051,1
17034,155447,4147170,0,2,1850,2017-09-08,00:00:00.000,2051,2
17035,155447,99064,0,1,2900,2017-09-08,00:00:00.000,2051,1
17036,155447,99065,0,1,2450,2017-09-08,00:00:00.000,2051,1
17037,155447,7054,0,2,24950,2017-09-08,00:00:00.000,2051,1
17038,155447,93675,0,1,9100,2017-09-08,00:00:00.000,2051,1
17039,155447,9050131,0,1,4250,2017-09-08,00:00:00.000,2051,1
17040,155447,418215,0,1,3250,2017-09-08,00:00:00.000,2051,1
17041,155448,9927099,0,1,1800,2017-09-08,00:00:00.000,2053,1
17042,155448,80980,0,1,8950,2017-09-08,00:00:00.000,2053,1
17043,155448,9914927,0,2,4450,2017-09-08,00:00:00.000,2053,1
17044,155449,22007854,0,2,6000,2017-09-08,00:00:00.000,2055,1
17045,155449,9006,0,3,1000,2017-09-08,00:00:00.000,2055,1
17046,155449,7045,0,2,26850,2017-09-08,00:00:00.000,2055,1
17047,155449,8091,0,1,3750,2017-09-08,00:00:00.000,2055,1
17048,155449,9011,0,1,5200,2017-09-08,00:00:00.000,2055,1
17049,155449,9013,0,1,9750,2017-09-08,00:00:00.000,2055,1
17050,155449,9079,0,1,6500,2017-09-08,00:00:00.000,2055,1
17051,155449,9025,0,0,6500,2017-09-08,00:00:00.000,2055,1
17052,155449,9009,0,1,4500,2017-09-08,00:00:00.000,2055,1
17053,155449,62112,0,1,9550,2017-09-08,00:00:00.000,2055,1
17054,155449,90206,0,1,6300,2017-09-08,00:00:00.000,2055,1
17055,155450,442,0,4,200,2017-09-08,00:00:00.000,2058,2
17056,155450,425305,0,1,18200,2017-09-08,00:00:00.000,2058,1
17057,155450,70183,0,1,18750,2017-09-08,00:00:00.000,2058,1
17058,155450,9033993,0,1,1500,2017-09-08,00:00:00.000,2058,1
17059,155450,23659,0,1,5350,2017-09-08,00:00:00.000,2058,1
17060,155450,90116,0,3,1400,2017-09-08,00:00:00.000,2058,1
17061,155450,444326,0,1,6000,2017-09-08,00:00:00.000,2058,1
17062,155450,90159,0,1,7800,2017-09-08,00:00:00.000,2058,1
17063,155450,424356,0,1,11900,2017-09-08,00:00:00.000,2058,1
17064,155450,9025,0,0,6500,2017-09-08,00:00:00.000,2058,1
17065,155450,9079,0,2,6500,2017-09-08,00:00:00.000,2058,1
17066,155450,9013,0,1,9750,2017-09-08,00:00:00.000,2058,1
17067,155450,9018,0,2,2300,2017-09-08,00:00:00.000,2058,1
17068,155450,90411,0,0,36200,2017-09-08,00:00:00.000,2058,1
17069,155450,9099,0,0,32950,2017-09-08,00:00:00.000,2058,1
17070,155450,9011,0,1,5200,2017-09-08,00:00:00.000,2058,1
17071,155450,444327,0,1,6000,2017-09-08,00:00:00.000,2058,1
17072,155450,15643654,0,1,4500,2017-09-08,00:00:00.000,2058,1
17073,155450,78400213,0,1,1750,2017-09-08,00:00:00.000,2058,1
17074,155450,787925,0,1,6400,2017-09-08,00:00:00.000,2058,1
17075,155450,9065217,0,1,9800,2017-09-08,00:00:00.000,2058,1
17076,155450,3000112,0,1,19950,2017-09-08,00:00:00.000,2058,1
17077,155450,440507,0,1,3300,2017-09-08,00:00:00.000,2058,1
17078,155450,1006799,0,1,16800,2017-09-08,00:00:00.000,2058,1
17079,155450,9933765,0,1,4000,2017-09-08,00:00:00.000,2058,1
17080,155450,4479,0,2,4800,2017-09-08,00:00:00.000,2058,2
17081,155450,70557,0,0,25500,2017-09-08,00:00:00.000,2058,1
17082,155450,434527,0,1,6900,2017-09-08,00:00:00.000,2058,1
17083,155450,4904,0,1,3650,2017-09-08,00:00:00.000,2058,1
17084,155450,70232,0,1,9350,2017-09-08,00:00:00.000,2058,1
17085,155450,72702,0,0,82400,2017-09-08,00:00:00.000,2058,1
17086,155450,70987,0,0,46950,2017-09-08,00:00:00.000,2058,1
17087,155450,700729,0,0,82950,2017-09-08,00:00:00.000,2058,1
17088,155450,606034,0,1,2850,2017-09-08,00:00:00.000,2058,1
17089,155451,70775,0,1,28050,2017-09-08,00:00:00.000,2107,1
17090,155451,72794,0,1,18550,2017-09-08,00:00:00.000,2107,1
17091,155451,71036,0,4,23950,2017-09-08,00:00:00.000,2107,1
17092,155451,71248,0,1,49250,2017-09-08,00:00:00.000,2107,1
17093,155452,70501,0,0,35500,2017-09-08,00:00:00.000,2109,1
17094,155452,70701,0,0,26300,2017-09-08,00:00:00.000,2109,1
